nct_id,brief_title,phase,enrollment_actual,lead_sponsor_class,conditions,duration_days,num_sites,num_countries,num_arms,num_interventions,enrollment_per_site,has_multiple_arms,num_inclusion_criteria,num_exclusion_criteria,total_criteria,criteria_text_length,min_age_years,max_age_years,age_range_years,sex_restricted,is_phase2,is_phase3,is_industry_sponsored,is_cancer,is_diabetes,is_hiv,is_asthma,is_pain,is_hypertension,is_depression,is_schizophrenia,enrollment_success
NCT01308567,Cabazitaxel Versus Docetaxel Both With Prednisone in Patients With Metastatic Castration Resistant Prostate Cancer,PHASE3,1168.0,INDUSTRY,Prostate Cancer,2583,167,25,3,3,6.994011976047904,1,4,19,23,3177,18.0,65.0,47.0,1,0,1,1,1,0,0,0,0,0,0,0,1
NCT02247596,Effects of High-Dose Resveratrol in Non-Diabetic Obese Males,PHASE2,36.0,OTHER,"Obesity, Diabetes",1188,1,1,2,2,36.0,1,5,14,19,1089,21.0,55.0,34.0,1,1,0,0,0,1,0,0,0,0,0,0,1
NCT05657444,Intra-arterial Tenecteplase During First Thrombectomy Attempt for Acute Stroke (BRETIS-TNK II),PHASE3,380.0,OTHER,"Stroke, Ischemic",730,1,1,2,1,380.0,1,5,10,15,1253,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT04976777,A Study to Evaluate an Updated Dexamethasone Intravitreal (Into the Eye) Applicator in Adult Participants With Macular Edema Due to Diseases of the Retina,PHASE3,54.0,INDUSTRY,Macular Edema,120,7,1,2,3,7.714285714285714,1,0,0,0,344,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT06903260,Robot-assisted Partial Nephrectomy With and Without Mixed Reality (REALITATEM Study),PHASE3,45.0,OTHER,Kidney Cancer,518,1,1,2,1,45.0,1,1,1,2,267,18.0,65.0,47.0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCT02025556,A Multicenter Assessment of LBR-101 in High Frequency Episodic Migraine,PHASE2,297.0,INDUSTRY,Episodic Migraine Headache,424,63,1,3,3,4.714285714285714,1,5,4,9,2036,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT03593304,Evaluate the Neuroprotective Effect of Vitamin B6 and Vitamin B12 Against Vincristine Induced Neurotoxicity in Acute Lymphoblastic Leukaemia Patients,PHASE2/PHASE3,40.0,OTHER,"Vincristine Induced Neurotoxicity, Acute Lymphoblastic Leukaemia",366,2,1,2,4,20.0,1,6,4,10,838,18.0,85.0,67.0,0,1,1,0,0,0,0,0,0,0,0,0,0
NCT02739516,Dual FSH/HCG Trigger in Letrozole Stimulated Intrauterine Insemination Cycles in Women With Unexplained Infertility,PHASE3,108.0,OTHER,Unexplained Infertility,427,0,0,2,3,108.0,1,5,6,11,669,18.0,35.0,17.0,1,0,1,0,0,0,0,0,0,0,0,0,1
NCT02231086,Adjuvant HIPEC in High Risk Colon Cancer,PHASE3,204.0,OTHER,"Colorectal Neoplasms, Peritoneal Neoplasms",1523,9,1,2,3,22.666666666666668,1,7,14,21,1340,18.0,75.0,57.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT01713400,"Tacrolimus, Sirolimus and Ustekinumab vs. Tacrolimus and Sirolimus for the Prevention of Acute Graft-Versus-Host Disease",PHASE2,54.0,OTHER,Graft vs. Host Disease,1935,1,1,2,4,54.0,1,7,6,13,1049,18.0,70.0,52.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00210587,An Efficacy and Safety Study for Epoetin Alfa (PROCRIT) in Cancer Patients Not Receiving Chemotherapy or Radiation,PHASE3,51.0,INDUSTRY,"Anemia, Neoplasms",306,0,0,1,1,51.0,0,5,5,10,1108,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00287183,6-Month Safety And Efficacy Study Of TTP488 In Patients With Type 2 Diabetes And Persistent Albuminuria,PHASE2,110.0,INDUSTRY,Diabetic Nephropathy,1280,19,1,2,2,5.7894736842105265,1,7,18,25,3219,31.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02021240,Ketamine in Post-operative Dental Pain and Recovery,PHASE3,150.0,OTHER,Post-operative Pain,798,1,1,3,3,150.0,1,4,5,9,301,18.0,65.0,47.0,0,0,1,0,0,0,0,0,1,0,0,0,1
NCT03209973,A Study of Tislelizumab as Monotherapy in Relapsed or Refractory Classical Hodgkin Lymphoma,PHASE2,70.0,INDUSTRY,Classical Hodgkin Lymphoma,1291,12,1,1,1,5.833333333333333,0,0,0,0,6369,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00673686,Study to Investigate the Effect of Missed Pills on Follicular Development in Two Application Regimens of SH T 00186 D,PHASE2,105.0,INDUSTRY,"Contraceptives, Oral",273,1,1,2,2,105.0,1,3,3,6,617,18.0,35.0,17.0,1,1,0,1,0,0,0,0,0,0,0,0,1
NCT02686827,DBPC-Dose-finding-trial of Vitamin D3 for SCIT in Birch Pollen Allergic Patients.,PHASE2,44.0,OTHER,Hypersensitivity,366,1,1,2,2,44.0,1,0,0,0,3079,18.0,60.0,42.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03830723,Personalized Insemination Treatment Study,PHASE2,110.0,INDUSTRY,"Infertility, Intrauterine Insemination, Reproduction",627,1,1,1,1,110.0,0,10,14,24,1459,18.0,42.0,24.0,1,1,0,1,0,0,0,0,0,0,0,0,1
NCT04435431,A Clinical Study of Mesdopetam in Patients With Parkinson's Disease Experiencing Levodopa Induced Dyskinesia,PHASE2,155.0,INDUSTRY,Parkinson Disease,771,44,6,4,2,3.522727272727273,1,0,0,0,4411,30.0,79.0,49.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT03072277,Maternal DHA Supplementation and Offspring Neurodevelopment in India (DHANI-2),PHASE3,957.0,OTHER,Pregnancy,1827,1,1,2,2,957.0,1,6,5,11,1457,18.0,35.0,17.0,1,0,1,0,0,0,0,0,0,0,0,0,1
NCT00116818,A Study of GW685698X for the Treatment Of Perennial Allergic Rhinitis in Adolescents and Adults,PHASE3,90.0,INDUSTRY,"Rhinitis, Allergic, Perennial",120,2,2,1,1,45.0,0,3,4,7,469,12.0,65.0,53.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00583323,Diphenoxylate / Atropine to Decrease FDG Activity During F-18 FDG PET,PHASE3,60.0,OTHER,Lymphoma,945,0,0,2,2,60.0,1,3,4,7,585,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT00006565,Randomized Trial to Reduce Environmental Tobacco Smoke in Children With Asthma,PHASE3,225.0,NIH,"Asthma, Lung Diseases",1308,0,0,2,2,225.0,1,5,4,9,525,6.0,12.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,1
NCT01451086,Safety and Immunogenicity of 23-valent Pneumococcal Polysaccharide Vaccine in 2 to 70 Years Old Healthy People in China,PHASE3,1200.0,NETWORK,Healthy,305,1,1,2,2,1200.0,1,3,19,22,1906,2.0,70.0,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT01391988,Trial Comparing Electric and Harmonic Scalpel in Mastectomy,PHASE3,97.0,OTHER,"Complication, Postoperative",304,1,1,2,2,97.0,1,2,2,4,441,18.0,65.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,0
NCT01299389,An Efficacy and Safety Study of Paliperidone Palmitate in Participants With Schizophrenia,PHASE3,323.0,INDUSTRY,Schizophrenia,578,56,3,2,2,5.767857142857143,1,5,5,10,2617,20.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,1
NCT00920790,Phase II Study of KW-0761 in Subjects With CCR4-positive Adult T-cell Leukemia-lymphoma,PHASE2,28.0,INDUSTRY,Adult T-cell Leukemia-lymphoma,518,1,1,1,1,28.0,0,0,0,0,1016,20.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT04859738,The Effect of Lidocaine and Benzocaine on Pain and Injection Satisfaction in Peripheral Intravenous Catheter Application,PHASE3,120.0,OTHER,Peripheral Intravenous Catheterization Application,230,1,1,3,3,120.0,1,16,8,24,1795,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT02311569,Sympathicomimetic Agonist in Patients With Myeloproliferative Neoplasms With JAK2-mutation,PHASE2,39.0,OTHER,"Myeloproliferative Neoplasm, Primary Myelofibrosis, Essential Thrombocythemia, Polycythemia Vera",611,11,1,1,1,3.5454545454545454,0,10,12,22,2714,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT02067351,Mindfulness-Based Intervention in Breast Cancer Patients Undergoing Chemotherapy,PHASE2,6.0,OTHER,Breast Cancer,1007,1,1,1,1,6.0,0,3,2,5,188,20.0,75.0,55.0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCT04623255,Study of Plasma Exchange in Severe COVID-19,PHASE2,23.0,OTHER,COVID19,472,1,1,2,1,23.0,1,5,1,6,1016,18.0,70.0,52.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT00352911,Antiviral Activity and Safety of Mifepristone at 2 Doses in HIV-1 Infected Subjects,PHASE2,19.0,INDUSTRY,HIV Infections,487,3,1,2,2,6.333333333333333,1,16,15,31,2078,18.0,65.0,47.0,0,1,0,1,0,0,1,0,0,0,0,0,0
NCT02595398,Suprachoroidal Injection of CLS-TA in Subjects With Macular Edema Associated With Non-infectious Uveitis,PHASE3,160.0,INDUSTRY,"Uveitis, Uveitis, Posterior, Uveitis, Anterior, Uveitis, Intermediate, Panuveitis",793,64,3,2,2,2.5,1,3,4,7,996,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT03150459,Simvastatin Plus Rifaximin in Decompensated Cirrhosis,PHASE2,44.0,OTHER,"Cirrhoses, Liver",229,9,6,3,5,4.888888888888889,1,4,27,31,2980,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00265291,Antidepressant Treatment of Mexican-Americans: UCLA Pharmacogenetics and Pharmacogenomics Research Group,PHASE2,700.0,NIH,"Major Depressive Disorder, Major Depression, Unipolar Depression",3258,1,1,1,1,700.0,0,0,0,0,1390,18.0,70.0,52.0,0,1,0,0,0,0,0,0,0,0,1,0,1
NCT00037713,Survival in a Randomized Phase III Trial in Patients With Limited Disease (LD) Small Cell Lung Cancer Vaccinated With Adjuvant BEC2 and BCG,PHASE3,515.0,INDUSTRY,"Carcinoma, Small Cell Lung",1492,0,0,2,1,515.0,1,7,15,22,1467,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00707746,Safety and Efficacy Study of ISIS 301012 (Mipomersen) Administration in High Risk Statin Intolerant Subjects,PHASE2,34.0,INDUSTRY,"Metabolic Diseases, Hyperlipidemias, Metabolic Disorder, Hypercholesterolemia, Dyslipidemias",822,1,1,2,2,34.0,1,4,1,5,432,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT02428686,Treatment of Anemia With Epoetin Beta in Low Risk Myelodysplastic Syndrome (MDS),PHASE2,50.0,OTHER,Myelodysplastic Syndromes,1370,31,1,1,1,1.6129032258064515,0,4,10,14,936,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00016549,Bevacizumab to Treat Inflammatory Breast Cancer or Locally Advanced Breast Cancer,PHASE2,21.0,NIH,Breast Cancer,2087,1,1,1,1,21.0,0,0,0,0,4191,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT01071083,Treatment Interruption of Natalizumab,PHASE2,175.0,INDUSTRY,Relapsing Remitting Multiple Sclerosis,609,33,3,3,5,5.303030303030303,1,0,0,0,210,18.0,60.0,42.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01006395,Prevention of Micro-architectural Bone Decay in Males With Non-metastatic Prostate Cancer Receiving Androgen Deprivation Therapy (ADT),PHASE2/PHASE3,64.0,OTHER_GOV,Prostate Cancer,3011,1,1,2,2,64.0,1,1,1,2,119,18.0,75.0,57.0,1,1,1,0,1,0,0,0,0,0,0,0,0
NCT03982186,A Study of Different Combination Regimens Including JNJ-73763989 and/or JNJ-56136379 for the Treatment of Chronic Hepatitis B Virus Infection,PHASE2,471.0,INDUSTRY,"Hepatitis B, Chronic",999,108,19,6,5,4.361111111111111,1,6,17,23,2723,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00860028,Varenicline for Smoking Cessation in Heavy Drinking Smokers,PHASE2,30.0,OTHER,"Nicotine Dependence, Smoking, Heavy Drinking",577,0,0,2,2,30.0,1,0,0,0,2913,18.0,75.0,57.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT00701142,Haemocomplettan® P During Aortic Replacement,PHASE2,80.0,INDUSTRY,Aortic Aneurysm,669,1,1,2,2,80.0,1,4,15,19,2105,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00411463,"Psychotherapy for Bipolar II Depression, Pilot Study, Phase II",PHASE2/PHASE3,25.0,OTHER,Bipolar II Disorder,1369,1,1,2,2,25.0,1,0,0,0,1275,18.0,65.0,47.0,0,1,1,0,0,0,0,0,0,0,0,0,0
NCT00138684,Cytochrome P450 2E1 and Iron Overload,PHASE2,50.0,OTHER,"Insulin Resistance, Iron Overload",882,2,1,2,1,25.0,1,14,0,14,1147,18.0,70.0,52.0,1,1,0,0,0,0,0,0,0,0,0,0,1
NCT06064006,A Research Study to See How a New Medicine (NNC0487-0111) Works in People With Overweight or Obesity When Injected Under the Skin,PHASE2,125.0,INDUSTRY,"Obesity, Overweight",439,2,1,2,2,62.5,1,4,3,7,1267,18.0,55.0,37.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01163734,Ranolazine in Diastolic Heart Failure,PHASE2,20.0,INDUSTRY,Diastolic Heart Failure,304,1,1,2,2,20.0,1,0,0,0,2801,40.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT02346227,Impact of AV2 Antiviral Drug on the Treatment of HPV-associated Lesions of the Uterine Cervix,PHASE3,327.0,OTHER,"Uterine Cervical Dysplasia, Papillomavirus Infections",1308,1,1,2,2,327.0,1,3,7,10,922,25.0,65.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,1
NCT03969953,Treatment of Cardiovascular Disease With Low Dose Rivaroxaban in Advanced Chronic Kidney Disease,PHASE3,1753.0,OTHER,"Chronic Kidney Diseases, Dialysis-dependent Kidney Failure, Cardiovascular Disease",1746,88,12,2,2,19.920454545454547,1,1,1,2,2511,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT02804035,Pilot Study for First Clinical Use of sc2Wear Furosemide Combination Product,PHASE2,27.0,INDUSTRY,Heart Failure,31,0,0,1,1,27.0,0,0,0,0,1922,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00643409,"A Multicenter, Randomized, Double-Blind, Double-Dummy Trial of Azithromycin SR Compared With Levofloxacin for the Treatment of Sinus Infections in Adults",PHASE3,541.0,INDUSTRY,Maxillary Sinusitis,394,89,13,2,4,6.078651685393258,1,0,0,0,792,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00618943,Treating Tobacco Dependence in Adolescents With Co-occurring Psychiatric Disorders,PHASE3,60.0,OTHER,"Tobacco Use Cessation, Tobacco Use Disorder",730,3,1,1,1,20.0,0,3,4,7,683,13.0,25.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT06757452,The Effect of Supplementation with Curcuminoids for the Improvement of Musculoskeletal Conditions in Sedentary Adults,PHASE3,34.0,INDUSTRY,Sedentariness and Well-being,126,1,1,2,2,34.0,1,4,3,7,437,25.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01584674,A Clinical Trial Evaluating the Safety and Efficacy of the KLOX Biophotonic System in Moderate to Severe Acne,PHASE3,98.0,INDUSTRY,Acne Vulgaris,395,3,1,2,1,32.666666666666664,1,0,0,0,2744,16.0,30.0,14.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00769912,Evaluation of of a Prefixed 50% N2O- 50%O2 Mixture in Legal Abortion Under Local Analgesia,PHASE3,71.0,OTHER,Abortion,242,1,1,2,2,71.0,1,1,3,4,232,18.0,65.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,0
NCT00898807,Citalopram for Agitation in Alzheimer's Disease,PHASE3,186.0,OTHER,"Alzheimer's Disease, Agitation",1522,8,2,2,2,23.25,1,6,11,17,2669,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT03635099,This Study is Done in Patients With Plaque Psoriasis and Tests How Well They Tolerate BI 730357 and How Effective it is,PHASE2,274.0,INDUSTRY,Psoriasis,982,34,3,8,8,8.058823529411764,1,6,16,22,4072,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00721396,"Safety, Tolerability and Immunogenicity of Meningococcal B Recombinant Vaccine Administered With or Without Routine Infant Vaccinations to Healthy Infants According to Different Immunization Schedules",PHASE2,1885.0,INDUSTRY,Meningococcal Infections,699,60,6,4,3,31.416666666666668,1,2,9,11,1142,0.1506849315068493,0.24383561643835616,0.09315068493150686,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00418457,Regional Anesthesia and Breast Cancer Recurrence,PHASE3,2108.0,OTHER,Breast Neoplasms,4717,6,6,2,2,351.3333333333333,1,4,9,13,1047,18.0,85.0,67.0,1,0,1,0,0,0,0,0,0,0,0,0,1
NCT06054646,Evaluation of Microinjected Amnion-derived Collagen by Dermapen in the Smoothing of Skin Wrinkles,PHASE2,20.0,OTHER_GOV,Facial Wrinkles - Rough Texture - Hyperpigmentation,952,1,1,2,2,20.0,1,2,1,3,344,36.0,57.0,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0
NCT02946788,Open Label Photo-Documentation Study Of BPX-01 Minocycline Gel,PHASE2,20.0,INDUSTRY,Acne Vulgaris,445,2,1,2,1,10.0,1,0,7,7,670,18.0,40.0,22.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00311363,"Long-Term Study of Gabapentin Enacarbil (GEn, XP13512) vs. Placebo in Patients With Restless Legs Syndrome.",PHASE3,327.0,INDUSTRY,Restless Legs Syndrome,579,0,0,2,3,327.0,1,1,5,6,568,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00661427,Cetuximab at Either 500 or 750 mg/m2 Every Other Week for Recurrent or Metastatic Head and Neck Squamous Cell Cancer,PHASE2,61.0,OTHER,"Head and Neck, Squamous Cell Cancer",1736,17,1,2,2,3.588235294117647,1,11,11,22,2861,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT00853697,Exogenous Testosterone Plus Dutasteride for the Treatment of Castrate Metastatic Prostate Cancer,PHASE2,6.0,OTHER,"Prostate Cancer, Castration-resistant, Metastatic",1340,1,1,1,1,6.0,0,10,12,22,4482,18.0,65.0,47.0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCT00049179,S0117 Gemtuzumab Ozogamicin Plus Cytarabine in Treating Patients With Relapsed Acute Myeloid Leukemia,PHASE2,33.0,NETWORK,Leukemia,2741,151,1,1,2,0.2185430463576159,0,26,0,26,1585,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT01636076,Efficacy and Safety of QMF149 vs. Salmeterol Xinafoate/Fluticasone Propionate in Patients With Chronic Obstructive Pulmonary Disease (COPD),PHASE2,629.0,INDUSTRY,COPD,304,115,18,2,2,5.469565217391304,1,3,6,9,1676,40.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01628107,"A Phase 3, Long-Term Safety Study of Intravenous Epoetin Hospira in Patients With Chronic Renal Failure Requiring Hemodialysis and Receiving Epoetin Maintenance Treatment. AiME - Anemia Management With Epoetin",PHASE3,406.0,INDUSTRY,Chronic Renal Failure Requiring Hemodialysis,900,110,2,1,1,3.690909090909091,0,0,0,0,3726,18.0,80.0,62.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00558792,Coronary MDCTA With Iopamidol Injection 370,PHASE2,210.0,INDUSTRY,Coronary Artery Disease,913,1,1,3,3,210.0,1,6,6,12,532,30.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02509494,Staged Phase 3 Study to Assess the Safety and Immunogenicity of Ebola Candidate Vaccines Ad26.ZEBOV and MVA-BN-Filo,PHASE3,1023.0,INDUSTRY,Ebola Virus Disease,1372,1,1,5,4,1023.0,1,8,5,13,1782,1.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02246244,"Randomized, Double Blind, Efficacy Study of Escitalopram in ENT Cancer Patients Suffering From Emotional Distress",PHASE3,38.0,OTHER,ENT Cancer,1431,1,1,2,2,38.0,1,6,21,27,1470,18.0,75.0,57.0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCT04818034,The Effect of Sodium-glucose Cotransporter (SGLT) 2 Inhibitors on Cystine Stone Formation: A Preliminary Study,PHASE2,10.0,OTHER,Cystinuria,241,1,1,1,1,10.0,0,4,9,13,753,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT04429295,Study of DTwP-HepB-Hib-IPV (SHAN6™) Vaccine Administered Concomitantly With Routine Pediatric Vaccines to Healthy Infants and Toddlers in Thailand,PHASE3,460.0,INDUSTRY,"Pertussis Immunisation, Diphtheria Immunisation, Polio Immunisation, Hepatitis B Immunisation, Haemophilus Influenzae Type B Immunisation",510,3,1,2,6,153.33333333333334,1,4,19,23,4222,0.15384615384615385,0.21153846153846154,0.05769230769230768,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01063517,Efficacy Study of Olaparib With Paclitaxel Versus Paclitaxel in Gastric Cancer Patients,PHASE2,124.0,INDUSTRY,Gastric Cancer,4895,7,1,2,3,17.714285714285715,1,3,3,6,742,18.0,130.0,112.0,0,1,0,1,1,0,0,0,0,0,0,0,1
NCT01104792,Long-term Study of Cariprazine in Patients With Schizophrenia,PHASE3,752.0,INDUSTRY,Schizophrenia,976,86,6,1,1,8.744186046511627,0,3,1,4,798,18.0,60.0,42.0,0,0,1,1,0,0,0,0,0,0,0,1,1
NCT00933556,A Pilot Trial to Determine the Efficacy of VSL#3 for Reducing Colonization by VRE,PHASE2,90.0,OTHER,Anti-biotic Resistance,1247,1,1,2,2,90.0,1,5,1,6,341,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01130805,A Study of Pazopanib With CAPEOX in AGC Patients,PHASE2,66.0,OTHER,Gastric Cancer,1826,1,1,1,1,66.0,0,7,17,24,3040,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT00399542,Efficacy and Safety of Lubiprostone in Patients With Irritable Bowel Syndrome With Constipation,PHASE3,581.0,INDUSTRY,"Irritable Bowel Syndrome, Constipation",426,0,0,1,2,581.0,0,6,5,11,985,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01271439,Study of Chemoradiotherapy Combined With Cetuximab in Nasopharyngeal Carcinoma,PHASE2,60.0,OTHER,Nasopharyngeal Carcinoma,823,1,1,1,1,60.0,0,8,13,21,961,18.0,69.0,51.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03744767,Adjuvant Anti-Mineralocorticoid-Receptor Treatment in Anti-VEGF Refractory Neovascular Age-Related Macular Degeneration,PHASE2,20.0,OTHER,Neovascular Age-related Macular Degeneration,368,0,0,1,1,20.0,0,5,16,21,1376,50.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT00277654,Study of Risperidone Monotherapy in Ambulatory Bipolar Disorder With Concurrent Moderately Severe Anxiety and Lifetime Panic or Generalized Anxiety Disorder,PHASE3,111.0,OTHER,"Bipolar Disorder, Anxiety Disorder",1857,1,1,2,1,111.0,1,0,0,0,3115,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00701805,Long-term Safety Study of Paricalcitol Injection in Chronic Kidney Disease Patients With Hemodialysis (HD),PHASE2,107.0,INDUSTRY,"Secondary Hyperparathyroidism, Hemodialysis",518,12,1,4,1,8.916666666666666,1,1,4,5,562,20.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01130181,VITdAL@ICU - Correction of Vitamin D Deficiency in Critically Ill Patients,PHASE3,480.0,OTHER,"Critical Illness, Vitamin D Deficiency",853,1,1,2,2,480.0,1,4,6,10,569,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT04239716,Regional Anesthesia for Modified Radical Mastectomy With Axillary Lymph Node Dissection,PHASE3,13.0,OTHER,Breast Cancer,303,1,1,1,1,13.0,0,3,8,11,496,40.0,85.0,45.0,1,0,1,0,1,0,0,0,0,0,0,0,0
NCT00367952,"A Long Term, Safety Study of Apricitabine in HIV-infected Subjects",PHASE2,42.0,INDUSTRY,HIV Infection,1249,1,1,1,1,42.0,0,1,1,2,178,18.0,65.0,47.0,0,1,0,1,0,0,1,0,0,0,0,0,0
NCT00044291,Phase III Study of Atamestane Plus Toremifene Versus Letrozole in Advanced Breast Cancer,PHASE3,865.0,INDUSTRY,"Breast Neoplasms, Neoplasms, Hormone-dependent",1311,63,4,2,7,13.73015873015873,1,9,15,24,2665,18.0,65.0,47.0,1,0,1,1,0,0,0,0,0,0,0,0,1
NCT02942498,Clinical Trial for Asses the Safety and Efficacy of Vitamin C and Vitamin E in Combination Versus Placebo for Treating Cognitive and Behavior Disorder in Children With Fragile X Syndrome,PHASE3,34.0,OTHER,X Fragile Syndrome,822,1,1,2,2,34.0,1,0,0,0,1554,1.0,8.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT00446446,PRISM (Panitumumab Regimen In Second-line Monotherapy of Head and Neck Cancer),PHASE2,52.0,INDUSTRY,"Cancer, Carcinoma, Head and Neck Cancer, Metastases, Metastatic Cancer",3683,0,0,1,1,52.0,0,5,16,21,2728,18.0,65.0,47.0,0,1,0,1,1,0,0,0,0,0,0,0,0
NCT06164600,Bovine Colostrum for Prophylaxis Against Recurrent Urinary Tract Infection in Children,PHASE2,60.0,OTHER,"Urinary Tract Infections, Recurrent, Child, Prevention & Control, Infections",446,1,1,2,2,60.0,1,1,0,1,526,18.0,18.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00808743,Prevention of Progression of Duodenal Adenomas in Patients With Familial Adenomatous Polyposis,PHASE2/PHASE3,37.0,OTHER,"Familial Adenomatous Polyposis, Duodenal Neoplasms, Duodenal Polyps",1341,5,1,2,3,7.4,1,2,11,13,1061,18.0,70.0,52.0,0,1,1,0,0,0,0,0,0,0,0,0,0
NCT04842747,VERU-111 in the Treatment of SARS-Cov-2 Infection by Assessing Its Effect on the Proportion of Patients Who Die on Study,PHASE3,204.0,INDUSTRY,SARS-CoV Infection,414,58,6,2,1,3.5172413793103448,1,9,14,23,5079,18.0,100.0,82.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01591161,"Mapracorat Ophthalmic Suspension, 3% for the Treatment of Ocular Inflammation and Pain Following Cataract Surgery",PHASE3,369.0,INDUSTRY,"Cataract, Inflammation, Surgery",365,1,1,2,2,369.0,1,3,5,8,1166,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00325546,Study of Weight-Reducing Effect and Safety of Rimonabant In Obesity in ASIA (RIO-ASIA),PHASE3,643.0,INDUSTRY,Obesity,365,3,3,1,2,214.33333333333334,0,1,11,12,1598,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
